id,user,uid,version,changeset,timestamp 
9289833,apatheticnarutard,3306911,3,34615827,2015-10-13T16:08:02Z
9289838,upstream,396090,5,22075714,2014-05-02T01:39:51Z
9289841,bot-mode,451693,2,14854944,2013-01-31T03:41:23Z
9289842,bot-mode,451693,2,14854944,2013-01-31T03:41:23Z
9289844,upstream,396090,4,33193645,2015-08-08T01:36:58Z
9289847,greenv505,1081376,3,19799345,2014-01-04T05:40:44Z
9289850,bot-mode,451693,3,14854944,2013-01-31T03:41:24Z
9289852,matthieun,595221,3,19421411,2013-12-12T21:55:12Z
9289853,bot-mode,451693,2,14854944,2013-01-31T03:41:28Z
9289855,bot-mode,451693,2,14357651,2012-12-21T18:17:02Z
9289860,Rub21,510836,4,18588712,2013-10-28T17:57:35Z
9289862,bot-mode,451693,2,14854944,2013-01-31T03:41:29Z
9289863,bot-mode,451693,2,14854944,2013-01-31T03:41:29Z
9289865,greenv505,1081376,3,16851941,2013-07-06T18:31:22Z
9289868,bot-mode,451693,2,14854944,2013-01-31T03:41:29Z
9289869,afonit,3327134,4,37587853,2016-03-03T14:12:46Z
9289871,bot-mode,451693,2,14854944,2013-01-31T03:41:30Z
9289872,bot-mode,451693,2,14854944,2013-01-31T03:41:30Z
9289873,bot-mode,451693,2,14854944,2013-01-31T03:41:30Z
9289875,bot-mode,451693,2,14854944,2013-01-31T03:41:31Z
9289877,bot-mode,451693,2,14854944,2013-01-31T03:41:31Z
9289879,bot-mode,451693,2,14854944,2013-01-31T03:41:31Z
9289884,bot-mode,451693,2,14854944,2013-01-31T03:41:32Z
9289886,bot-mode,451693,2,14854944,2013-01-31T03:41:32Z
9289888,bot-mode,451693,2,14357651,2012-12-21T18:17:03Z
9289889,bot-mode,451693,2,14854944,2013-01-31T03:41:32Z
9289892,bot-mode,451693,2,14854944,2013-01-31T03:41:33Z
9289895,dannykath,2226712,3,29438027,2015-03-12T22:39:14Z
9289902,AM909,82317,2,5258960,2010-07-19T09:07:39Z
9289906,DaveHansenTiger,7168,1,150472,2007-10-14T03:54:31Z
9289907,bot-mode,451693,2,14854944,2013-01-31T03:41:34Z
9289910,bot-mode,451693,2,14854944,2013-01-31T03:41:34Z
9289921,afonit,3327134,4,37086779,2016-02-08T19:06:42Z
9289923,dannykath,2226712,4,29231186,2015-03-03T20:39:23Z
9289924,bot-mode,451693,3,14854944,2013-01-31T03:41:35Z
9289927,chdr,165869,2,11288993,2012-04-13T15:49:01Z
9289931,bot-mode,451693,2,14357651,2012-12-21T18:17:03Z
9289934,bot-mode,451693,2,14497675,2013-01-02T10:57:21Z
9289937,dannykath,2226712,3,29438589,2015-03-12T23:18:24Z
9289939,bot-mode,451693,3,14854944,2013-01-31T03:41:36Z
9289940,dannykath,2226712,2,29432484,2015-03-12T18:51:26Z
9289942,bot-mode,451693,4,14854944,2013-01-31T03:41:36Z
9289944,DKNOTT,1149057,3,19521448,2013-12-18T20:21:39Z
9289945,bot-mode,451693,2,14854944,2013-01-31T03:41:37Z
9289946,bot-mode,451693,2,14854944,2013-01-31T03:41:37Z
9289948,Jack the Ripper,1946151,3,28656739,2015-02-06T17:21:54Z
9289953,upstream,396090,10,22200544,2014-05-08T01:14:41Z
9289966,afonit,3327134,10,37275803,2016-02-17T20:53:59Z
9289970,afonit,3327134,7,37310324,2016-02-19T15:01:50Z
9289971,DaveHansenTiger,7168,1,150472,2007-10-14T03:55:21Z
9289973,bot-mode,451693,2,14854944,2013-01-31T03:41:42Z
9289975,bot-mode,451693,2,14854944,2013-01-31T03:41:42Z
9289982,bot-mode,451693,2,14854944,2013-01-31T03:41:43Z
9289985,greenv505,1081376,3,19788208,2014-01-03T15:03:49Z
9289991,RoadGeek_MD99,475877,19,32173969,2015-06-24T02:51:52Z
9289992,bot-mode,451693,2,14854944,2013-01-31T03:41:44Z
9289996,Jack the Ripper,1946151,4,33304148,2015-08-13T04:06:00Z
9289999,bot-mode,451693,2,14854944,2013-01-31T03:41:45Z
9290001,bot-mode,451693,2,14497675,2013-01-02T10:57:23Z
9290002,bot-mode,451693,2,14854944,2013-01-31T03:41:45Z
9290003,bot-mode,451693,2,14854944,2013-01-31T03:41:45Z
9290005,afonit,3327134,3,37025784,2016-02-05T18:30:12Z
9290006,dannykath,2226712,3,29229483,2015-03-03T19:08:13Z
9290007,bot-mode,451693,2,14854944,2013-01-31T03:41:46Z
9290009,bot-mode,451693,2,14854944,2013-01-31T03:41:46Z
9290010,bot-mode,451693,3,14854944,2013-01-31T03:41:46Z
9290012,bot-mode,451693,2,14854944,2013-01-31T03:41:46Z
9290014,dannykath,2226712,3,29432484,2015-03-12T18:51:27Z
9290015,bot-mode,451693,3,14854944,2013-01-31T03:41:47Z
9290017,Rub21,510836,4,18589637,2013-10-28T18:48:24Z
9290019,dannykath,2226712,3,29437467,2015-03-12T22:12:11Z
9290027,bot-mode,451693,2,14854944,2013-01-31T03:41:48Z
9290029,BeauMan,346474,3,18470597,2013-10-21T15:13:23Z
9290030,afonit,3327134,7,37613091,2016-03-04T17:30:12Z
9290034,bot-mode,451693,2,14854944,2013-01-31T03:41:52Z
9290035,bot-mode,451693,2,14854944,2013-01-31T03:41:52Z
9290038,andrewpmk,1679,4,30663951,2015-04-30T15:58:16Z
9290042,bot-mode,451693,2,14854944,2013-01-31T03:41:52Z
9290046,dannykath,2226712,3,29452455,2015-03-13T16:13:44Z
9290049,DaveHansenTiger,7168,1,150472,2007-10-14T03:56:16Z
9290051,bot-mode,451693,2,14854944,2013-01-31T03:41:53Z
9290055,dannykath,2226712,3,29438027,2015-03-12T22:39:14Z
9290058,upstream,396090,6,22075714,2014-05-02T01:39:54Z
9290061,bot-mode,451693,2,14497675,2013-01-02T10:57:24Z
9290063,bot-mode,451693,2,14497675,2013-01-02T10:57:24Z
9290064,DKNOTT,1149057,4,16268954,2013-05-24T17:35:48Z
9290067,bot-mode,451693,2,14854944,2013-01-31T03:41:54Z
9290068,bot-mode,451693,2,14854944,2013-01-31T03:41:54Z
9290069,bot-mode,451693,2,14854944,2013-01-31T03:41:54Z
9290070,bot-mode,451693,2,14497675,2013-01-02T10:57:24Z
9290074,DaveHansenTiger,7168,1,150472,2007-10-14T03:56:29Z
9290075,upstream,396090,3,22200544,2014-05-08T01:14:44Z
9290077,bot-mode,451693,2,14854944,2013-01-31T03:41:54Z
9290080,bot-mode,451693,2,14854944,2013-01-31T03:41:55Z
9290081,bot-mode,451693,3,14854944,2013-01-31T03:41:55Z
9290083,bot-mode,451693,2,14854944,2013-01-31T03:41:55Z
9290087,dannykath,2226712,4,29455934,2015-03-13T18:33:21Z
9290089,bot-mode,451693,2,14497675,2013-01-02T10:57:24Z
9290090,bot-mode,451693,2,14357651,2012-12-21T18:17:04Z
9290091,matthieun,595221,3,19536318,2013-12-19T19:30:58Z
9290094,bot-mode,451693,2,14854944,2013-01-31T03:41:56Z
9290096,bot-mode,451693,2,14854944,2013-01-31T03:41:56Z
9290101,Iowa Kid,703517,3,38862984,2016-04-25T17:42:14Z
9290106,DKNOTT,1149057,3,26101004,2014-10-15T18:24:55Z
9290111,worwig,562435,3,31285790,2015-05-19T14:30:01Z
9290118,bot-mode,451693,2,14854944,2013-01-31T03:41:57Z
9290121,bot-mode,451693,2,14461862,2012-12-30T10:52:16Z
9290124,bot-mode,451693,2,14854944,2013-01-31T03:41:57Z
9290125,bot-mode,451693,2,14854944,2013-01-31T03:41:57Z
9290129,bot-mode,451693,3,14854944,2013-01-31T03:41:57Z
9290133,Constable,527535,3,21484481,2014-04-03T21:07:22Z
9290135,bot-mode,451693,2,14854944,2013-01-31T03:41:58Z
9290136,greenv505,1081376,3,19799345,2014-01-04T05:40:49Z
9290140,bot-mode,451693,3,14854944,2013-01-31T03:41:58Z
9290142,DaveHansenTiger,7168,1,150472,2007-10-14T03:56:57Z
9290143,dannykath,2226712,3,31875099,2015-06-10T16:23:23Z
9290145,bot-mode,451693,2,14854944,2013-01-31T03:41:59Z
9290146,bot-mode,451693,2,14357651,2012-12-21T18:17:04Z
9290148,dannykath,2226712,3,29231186,2015-03-03T20:39:29Z
9290151,bot-mode,451693,2,14854944,2013-01-31T03:41:59Z
9290157,bot-mode,451693,2,14854944,2013-01-31T03:41:59Z
9290163,bot-mode,451693,2,14854944,2013-01-31T03:41:59Z
9290167,afonit,3327134,3,37545336,2016-03-01T15:43:15Z
9290168,bot-mode,451693,2,14854944,2013-01-31T03:42:00Z
9290170,bot-mode,451693,2,14854944,2013-01-31T03:42:00Z
9290174,bot-mode,451693,2,14357651,2012-12-21T18:17:04Z
9290176,bot-mode,451693,2,14497675,2013-01-02T10:57:25Z
9290178,bot-mode,451693,2,14532338,2013-01-04T23:21:26Z
9290181,bot-mode,451693,2,14497675,2013-01-02T10:57:26Z
9290183,bot-mode,451693,2,14854944,2013-01-31T03:42:00Z
9290185,bot-mode,451693,2,14854944,2013-01-31T03:42:01Z
9290187,bot-mode,451693,2,14854944,2013-01-31T03:42:01Z
9290189,bot-mode,451693,2,14854944,2013-01-31T03:42:01Z
9290190,DKNOTT,1149057,3,26101004,2014-10-15T17:25:02Z
9290195,afonit,3327134,7,37080272,2016-02-08T14:03:36Z
9290197,DKNOTT,1149057,3,16268954,2013-05-24T17:35:47Z
9290200,upstream,396090,4,33193645,2015-08-08T01:37:09Z
9290201,bot-mode,451693,3,14854944,2013-01-31T03:42:02Z
9290202,bot-mode,451693,2,14497675,2013-01-02T10:57:26Z
9290203,DaveHansenTiger,7168,1,150472,2007-10-14T03:57:34Z
9290204,matthieun,595221,5,22969851,2014-06-16T18:25:22Z
9290205,bot-mode,451693,3,14854944,2013-01-31T03:42:03Z
9290206,upstream,396090,4,22200544,2014-05-08T01:14:43Z
9290207,upstream,396090,4,22200544,2014-05-08T01:14:44Z
9290213,bot-mode,451693,2,14854944,2013-01-31T03:42:04Z
9290214,bot-mode,451693,2,14854944,2013-01-31T03:42:04Z
9290215,bot-mode,451693,2,14854944,2013-01-31T03:42:04Z
9290219,bot-mode,451693,2,14854944,2013-01-31T03:42:04Z
9290221,bot-mode,451693,2,14854944,2013-01-31T03:42:05Z
9290223,bot-mode,451693,2,14854944,2013-01-31T03:42:05Z
9290224,bot-mode,451693,3,14854944,2013-01-31T03:42:05Z
9290226,bot-mode,451693,3,14854944,2013-01-31T03:42:05Z
9290228,bot-mode,451693,3,14854944,2013-01-31T03:42:05Z
9290229,DaveHansenTiger,7168,1,150472,2007-10-14T03:57:49Z
9290230,bot-mode,451693,2,14854944,2013-01-31T03:42:06Z
9290232,bot-mode,451693,2,14854944,2013-01-31T03:42:09Z
9290234,dannykath,2226712,3,29435597,2015-03-12T20:53:32Z
9290240,bot-mode,451693,2,14854944,2013-01-31T03:42:10Z
9290242,bot-mode,451693,2,14854944,2013-01-31T03:42:10Z
9290243,bot-mode,451693,3,14854944,2013-01-31T03:42:11Z
9290244,DaveHansenTiger,7168,1,150472,2007-10-14T03:57:55Z
9290245,matthieun,595221,2,22971483,2014-06-16T19:46:38Z
9290246,bot-mode,451693,2,14497675,2013-01-02T10:57:26Z
9290248,bot-mode,451693,2,14854944,2013-01-31T03:42:11Z
9290249,bot-mode,451693,2,14854944,2013-01-31T03:42:11Z
9290250,bot-mode,451693,2,14854944,2013-01-31T03:42:11Z
9290258,bot-mode,451693,2,14854944,2013-01-31T03:42:12Z
9290262,dannykath,2226712,2,29452455,2015-03-13T16:13:46Z
9290264,bot-mode,451693,2,14854944,2013-01-31T03:42:12Z
9290265,bot-mode,451693,3,14854944,2013-01-31T03:42:12Z
9290268,bot-mode,451693,2,14854944,2013-01-31T03:42:12Z
9290269,dannykath,2226712,3,29452455,2015-03-13T16:13:34Z
9290270,bot-mode,451693,2,14854944,2013-01-31T03:42:13Z
9290271,bot-mode,451693,2,14854944,2013-01-31T03:42:13Z
9290274,bot-mode,451693,2,14854944,2013-01-31T03:42:13Z
9290279,bot-mode,451693,2,14854944,2013-01-31T03:42:13Z
9290280,greenv505,1081376,3,16851941,2013-07-06T18:31:22Z
9290289,bot-mode,451693,2,14854944,2013-01-31T03:42:14Z
9290293,DaveHansenTiger,7168,1,150472,2007-10-14T03:58:18Z
9290298,upstream,396090,3,33193645,2015-08-08T01:36:53Z
9290301,afonit,3327134,4,37613204,2016-03-04T17:37:03Z
9290306,greenv505,1081376,4,16883054,2013-07-09T06:55:07Z
9290309,bot-mode,451693,3,14854944,2013-01-31T03:42:15Z
9290310,bot-mode,451693,2,14854944,2013-01-31T03:42:15Z
9290313,upstream,396090,4,33193645,2015-08-08T01:37:18Z
9290315,bot-mode,451693,2,14854944,2013-01-31T03:42:16Z
9290316,greenv505,1081376,3,15368968,2013-03-15T03:04:08Z
9290317,bot-mode,451693,2,14854944,2013-01-31T03:42:16Z
9290318,bot-mode,451693,2,14854944,2013-01-31T03:42:16Z
9290320,bot-mode,451693,2,14854944,2013-01-31T03:42:16Z
9290322,DKNOTT,1149057,3,19521448,2013-12-18T21:09:08Z
9290324,jacobbraeutigam,1260280,3,35910761,2015-12-12T15:17:59Z
9290329,bot-mode,451693,2,14854944,2013-01-31T03:42:17Z
9290331,bot-mode,451693,2,14357651,2012-12-21T18:17:05Z
9290332,bot-mode,451693,2,14854944,2013-01-31T03:42:17Z
9290334,bot-mode,451693,2,14854944,2013-01-31T03:42:17Z
9290337,bot-mode,451693,2,14854944,2013-01-31T03:42:17Z
9290340,DaveHansenTiger,7168,1,150472,2007-10-14T03:58:41Z
9290341,bot-mode,451693,2,14854944,2013-01-31T03:42:17Z
9290342,bot-mode,451693,2,14854944,2013-01-31T03:42:17Z
9290343,bot-mode,451693,2,14854944,2013-01-31T03:42:17Z
9290345,bot-mode,451693,2,14854944,2013-01-31T03:42:18Z
9290349,woodpeck_repair,145231,23,20574375,2014-02-15T12:54:56Z
9290350,bot-mode,451693,2,14854944,2013-01-31T03:42:18Z
9290352,greenv505,1081376,4,16851941,2013-07-06T18:31:22Z
9290356,upstream,396090,4,33193645,2015-08-08T01:37:26Z
9290361,DKNOTT,1149057,5,16326924,2013-05-28T17:28:33Z
9290374,NE2,207745,3,11667990,2012-05-22T04:19:14Z
9290378,NE2,207745,3,11667990,2012-05-22T04:09:10Z
9290390,NE2,207745,3,11667990,2012-05-22T04:06:51Z
9290392,NE2,207745,3,11667990,2012-05-22T04:25:07Z
9290393,NE2,207745,3,11667990,2012-05-22T04:20:12Z
9290394,NE2,207745,3,11667990,2012-05-22T04:00:15Z
9290396,greenv505,1081376,4,16673459,2013-06-23T18:00:34Z
9290405,NE2,207745,3,11667990,2012-05-22T04:05:08Z
9290407,NE2,207745,3,11667990,2012-05-22T04:06:09Z
9290410,NE2,207745,2,11667990,2012-05-22T04:00:56Z
9290420,NE2,207745,3,11667990,2012-05-22T04:08:41Z
9290423,NE2,207745,3,11667990,2012-05-22T03:59:55Z
9290427,DKNOTT,1149057,5,16242914,2013-05-22T19:29:48Z
9290443,dannykath,2226712,3,29225928,2015-03-03T15:57:00Z
9290444,bot-mode,451693,2,14854944,2013-01-31T03:42:20Z
9290450,bot-mode,451693,2,14854944,2013-01-31T03:42:21Z
9290451,bot-mode,451693,2,14854944,2013-01-31T03:42:21Z
9290452,matthieun,595221,2,28515005,2015-01-30T23:37:17Z
9290453,bot-mode,451693,2,14854944,2013-01-31T03:42:21Z
9290454,dannykath,2226712,3,29225928,2015-03-03T15:57:00Z
9290455,bot-mode,451693,3,14854944,2013-01-31T03:42:21Z
9290458,bot-mode,451693,2,14854944,2013-01-31T03:42:22Z
9290459,bot-mode,451693,3,14854944,2013-01-31T03:42:22Z
9290465,DKNOTT,1149057,3,19536264,2013-12-19T21:28:04Z
9290467,bot-mode,451693,2,14854944,2013-01-31T03:42:22Z
9290469,dannykath,2226712,3,29432484,2015-03-12T18:51:26Z
9290477,bot-mode,451693,2,14854944,2013-01-31T03:42:23Z
9290480,bot-mode,451693,3,14854944,2013-01-31T03:42:23Z
9290483,bot-mode,451693,2,14854944,2013-01-31T03:42:23Z
9290492,DaveHansenTiger,7168,1,150472,2007-10-14T04:00:15Z
9290495,bot-mode,451693,2,14854944,2013-01-31T03:42:28Z
9290496,bot-mode,451693,2,14854944,2013-01-31T03:42:28Z
9290497,bot-mode,451693,2,14854944,2013-01-31T03:42:29Z
9290501,bot-mode,451693,2,14854944,2013-01-31T03:42:29Z
9290502,bot-mode,451693,2,14854944,2013-01-31T03:42:29Z
9290504,bot-mode,451693,2,14357651,2012-12-21T18:17:07Z
9290505,upstream,396090,4,33193645,2015-08-08T01:37:08Z
9290506,bot-mode,451693,2,14854944,2013-01-31T03:42:30Z
9290508,dannykath,2226712,3,29438027,2015-03-12T22:39:13Z
9290509,bot-mode,451693,2,14854944,2013-01-31T03:42:30Z
9290511,bot-mode,451693,2,14854944,2013-01-31T03:42:30Z
9290530,bot-mode,451693,2,14854944,2013-01-31T03:42:32Z
9290533,DKNOTT,1149057,6,19538136,2013-12-19T21:52:21Z
9290534,bot-mode,451693,2,14497675,2013-01-02T10:57:26Z
9290537,bot-mode,451693,2,14497675,2013-01-02T10:57:27Z
9290538,bot-mode,451693,2,14854944,2013-01-31T03:42:33Z
9290541,bot-mode,451693,2,14854944,2013-01-31T03:42:33Z
9290543,bot-mode,451693,2,14854944,2013-01-31T03:42:33Z
9290544,greenv505,1081376,3,19828698,2014-01-05T17:59:30Z
9290545,upstream,396090,4,22200544,2014-05-08T01:14:49Z
9290550,DKNOTT,1149057,3,26101004,2014-10-15T18:24:45Z
9290558,bot-mode,451693,2,14854944,2013-01-31T03:42:34Z
9290560,bot-mode,451693,2,14854944,2013-01-31T03:42:34Z
9290573,bot-mode,451693,2,14854944,2013-01-31T03:42:35Z
9290579,bot-mode,451693,2,14854944,2013-01-31T03:42:36Z
9290591,upstream,396090,4,33193645,2015-08-08T01:37:02Z
9290605,DKNOTT,1149057,4,16268954,2013-05-24T17:35:02Z
9290617,upstream,396090,4,22200544,2014-05-08T01:14:51Z
9290619,bot-mode,451693,2,14854944,2013-01-31T03:42:37Z
9290636,afonit,3327134,3,37112097,2016-02-09T21:41:57Z
9290639,bot-mode,451693,3,14854944,2013-01-31T03:42:38Z
9290641,bot-mode,451693,2,14854944,2013-01-31T03:42:39Z
9290645,DKNOTT,1149057,4,16269045,2013-05-24T17:41:42Z
9290647,bot-mode,451693,2,14497675,2013-01-02T10:57:27Z
9290648,bot-mode,451693,2,14854944,2013-01-31T03:42:39Z
9290650,matthieun,595221,2,19438718,2013-12-13T19:53:56Z
9290651,bot-mode,451693,2,14854944,2013-01-31T03:42:39Z
9290653,bot-mode,451693,2,14854944,2013-01-31T03:42:39Z
9290655,bot-mode,451693,2,14854944,2013-01-31T03:42:40Z
9290656,bot-mode,451693,2,14854944,2013-01-31T03:42:40Z
9290661,dannykath,2226712,3,29455934,2015-03-13T18:33:12Z
9290663,bot-mode,451693,3,14854944,2013-01-31T03:42:40Z
9290665,bot-mode,451693,2,14854944,2013-01-31T03:42:40Z
9290669,bot-mode,451693,2,14497675,2013-01-02T10:57:27Z
9290678,upstream,396090,2,7300156,2011-02-15T23:21:57Z
9290682,Jack the Ripper,1946151,3,33253757,2015-08-10T21:49:38Z
9290684,Rub21,510836,3,18588712,2013-10-28T17:57:34Z
9290687,bot-mode,451693,2,14497675,2013-01-02T10:57:28Z
9290696,samely,2512300,3,31905812,2015-06-11T19:54:26Z
9290704,bot-mode,451693,2,14854944,2013-01-31T03:42:42Z
9290706,chdr,165869,2,11288993,2012-04-13T15:49:51Z
9290709,bot-mode,451693,3,14854944,2013-01-31T03:42:42Z
9290710,bot-mode,451693,2,14854944,2013-01-31T03:42:42Z
9290745,afonit,3327134,42,38633381,2016-04-17T01:17:08Z
9290812,bot-mode,451693,2,14854944,2013-01-31T03:42:46Z
9290817,bot-mode,451693,2,14854944,2013-01-31T03:42:46Z
9290819,bot-mode,451693,2,14854944,2013-01-31T03:42:46Z
9290821,afonit,3327134,5,37275628,2016-02-17T20:45:36Z
9290823,dannykath,2226712,3,29233984,2015-03-03T23:17:09Z
9290824,bot-mode,451693,2,14854944,2013-01-31T03:42:47Z
9290828,bot-mode,451693,2,14855042,2013-01-31T03:42:52Z
9290829,bot-mode,451693,2,14855042,2013-01-31T03:42:52Z
9290830,bot-mode,451693,2,14357651,2012-12-21T18:17:08Z
9290832,chdr,165869,2,11288993,2012-04-13T15:48:56Z
9290834,afonit,3327134,8,37003914,2016-02-04T18:07:38Z
9290836,bot-mode,451693,2,14357651,2012-12-21T18:17:08Z
9290839,bot-mode,451693,2,14855042,2013-01-31T03:42:53Z
9290841,bot-mode,451693,2,14855042,2013-01-31T03:42:53Z
9290843,bot-mode,451693,2,14855042,2013-01-31T03:42:54Z
9290847,matthieun,595221,3,19524550,2013-12-19T01:05:31Z
9290850,bot-mode,451693,3,14855042,2013-01-31T03:42:54Z
9290852,bot-mode,451693,2,14855042,2013-01-31T03:42:55Z
9290854,bot-mode,451693,3,14855042,2013-01-31T03:42:55Z
9290856,bot-mode,451693,2,14855042,2013-01-31T03:42:55Z
9290859,DaveHansenTiger,7168,1,150472,2007-10-14T04:02:56Z
9290860,bot-mode,451693,2,14855042,2013-01-31T03:42:55Z
9290863,upstream,396090,4,22075714,2014-05-02T01:40:01Z
9290865,bot-mode,451693,3,14855042,2013-01-31T03:42:56Z
9290867,DaveHansenTiger,7168,1,150472,2007-10-14T04:03:00Z
9290884,afonit,3327134,4,37270313,2016-02-17T16:06:37Z
9290886,bot-mode,451693,2,14357651,2012-12-21T18:17:08Z
9290888,bot-mode,451693,2,14855042,2013-01-31T03:42:58Z
9290889,afonit,3327134,3,37596929,2016-03-03T21:14:32Z
9290891,bot-mode,451693,3,14497675,2013-01-02T10:57:28Z
9290893,bot-mode,451693,2,14855042,2013-01-31T03:42:58Z
9290894,matthieun,595221,3,19537599,2013-12-19T21:09:59Z
9290897,DKNOTT,1149057,3,16268954,2013-05-24T17:34:57Z
9290901,bot-mode,451693,2,14855042,2013-01-31T03:42:59Z
9290912,matthieun,595221,4,22968444,2014-06-16T17:01:58Z
9290913,upstream,396090,4,22070538,2014-05-01T19:06:16Z
9290920,bot-mode,451693,2,14855042,2013-01-31T03:43:01Z
9290921,bot-mode,451693,2,14855042,2013-01-31T03:43:01Z
9290922,bot-mode,451693,2,14855042,2013-01-31T03:43:01Z
9290925,DKNOTT,1149057,3,29111599,2015-02-26T12:00:13Z
9290932,upstream,396090,3,22200544,2014-05-08T01:14:55Z
9290937,bot-mode,451693,2,14855042,2013-01-31T03:43:02Z
9290938,bot-mode,451693,4,14855042,2013-01-31T03:43:02Z
9290940,bot-mode,451693,2,14495472,2013-01-02T06:55:03Z
9290941,bot-mode,451693,2,14497675,2013-01-02T10:57:28Z
9290943,bot-mode,451693,2,14855042,2013-01-31T03:43:03Z
9290945,DKNOTT,1149057,5,16269045,2013-05-24T17:41:18Z
9290946,bot-mode,451693,2,14855042,2013-01-31T03:43:03Z
9290947,dannykath,2226712,3,29455934,2015-03-13T18:33:12Z
9290949,bot-mode,451693,2,14497675,2013-01-02T10:57:28Z
9290951,dannykath,2226712,2,29452455,2015-03-13T16:13:38Z
9290952,bot-mode,451693,2,14855042,2013-01-31T03:43:04Z
9290953,DaveHansenTiger,7168,1,150472,2007-10-14T04:03:51Z
9290956,bot-mode,451693,2,14855042,2013-01-31T03:43:04Z
9290958,bot-mode,451693,2,14855042,2013-01-31T03:43:05Z
9290963,dannykath,2226712,3,29233984,2015-03-03T23:17:07Z
9290966,bot-mode,451693,2,14855042,2013-01-31T03:43:06Z
9290967,bot-mode,451693,2,14855042,2013-01-31T03:43:06Z
9290969,coleman,93788,5,17628629,2013-09-02T02:30:33Z
9290971,upstream,396090,4,22075714,2014-05-02T01:40:02Z
9290974,bot-mode,451693,3,14855042,2013-01-31T03:43:06Z
9290976,matthieun,595221,4,19490437,2013-12-16T22:48:58Z
9290977,DaveHansenTiger,7168,1,150472,2007-10-14T04:04:00Z
9290978,bot-mode,451693,2,14855042,2013-01-31T03:43:07Z
9290981,DKNOTT,1149057,4,16268954,2013-05-24T17:35:19Z
9290984,bot-mode,451693,3,14855042,2013-01-31T03:43:07Z
9290985,bot-mode,451693,2,14855042,2013-01-31T03:43:07Z
9290987,bot-mode,451693,2,14497675,2013-01-02T10:57:28Z
9290988,bot-mode,451693,2,14855042,2013-01-31T03:43:07Z
9290992,RoadGeek_MD99,475877,3,32173969,2015-06-24T02:51:54Z
9290994,Jack the Ripper,1946151,5,33257621,2015-08-11T04:26:00Z
9290999,DaveHansenTiger,7168,1,150472,2007-10-14T04:04:11Z
9291006,bot-mode,451693,6,14855042,2013-01-31T03:43:08Z
9291011,bot-mode,451693,2,14855042,2013-01-31T03:43:09Z
9291015,bot-mode,451693,2,14855042,2013-01-31T03:43:09Z
9291016,bot-mode,451693,2,14855042,2013-01-31T03:43:09Z
9291018,bot-mode,451693,2,14855042,2013-01-31T03:43:09Z
9291021,bot-mode,451693,2,14855042,2013-01-31T03:43:10Z
9291024,bot-mode,451693,2,14461862,2012-12-30T10:52:18Z
9291026,bot-mode,451693,2,14855042,2013-01-31T03:43:10Z
9291028,bot-mode,451693,2,14855042,2013-01-31T03:43:11Z
9291035,bot-mode,451693,2,14855042,2013-01-31T03:43:15Z
9291039,bot-mode,451693,2,14855042,2013-01-31T03:43:15Z
9291041,bot-mode,451693,2,14855042,2013-01-31T03:43:16Z
9291045,bot-mode,451693,2,14357651,2012-12-21T18:17:08Z
9291046,bot-mode,451693,2,14855042,2013-01-31T03:43:16Z
9291047,bot-mode,451693,2,14855042,2013-01-31T03:43:16Z
9291053,NE2,207745,20,12742988,2012-08-15T19:26:31Z
9291079,Chris Lawrence,36121,33,28534468,2015-01-31T22:26:57Z
9291081,bot-mode,451693,2,14855042,2013-01-31T03:43:17Z
9291085,bot-mode,451693,2,14855042,2013-01-31T03:43:17Z
9291087,bot-mode,451693,3,14855042,2013-01-31T03:43:18Z
9291090,bot-mode,451693,2,14497675,2013-01-02T10:57:29Z
9291096,upstream,396090,4,22200544,2014-05-08T01:14:57Z
9291100,bot-mode,451693,2,14855042,2013-01-31T03:43:18Z
9291102,bot-mode,451693,3,14855042,2013-01-31T03:43:19Z
9291113,bot-mode,451693,2,14855042,2013-01-31T03:43:19Z
9291115,bot-mode,451693,2,14855042,2013-01-31T03:43:20Z
9291116,bot-mode,451693,2,14855042,2013-01-31T03:43:20Z
9291117,samely,2512300,3,30221754,2015-04-14T20:35:47Z
9291119,samely,2512300,3,30221754,2015-04-14T20:35:48Z
9291121,bot-mode,451693,2,14855042,2013-01-31T03:43:21Z
9291122,bot-mode,451693,2,14855042,2013-01-31T03:43:21Z
9291123,DKNOTT,1149057,4,16268954,2013-05-24T17:35:41Z
9291124,bot-mode,451693,2,14855042,2013-01-31T03:43:21Z
9291125,DaveHansenTiger,7168,1,150472,2007-10-14T04:05:33Z
9291128,dannykath,2226712,3,29437467,2015-03-12T22:12:12Z
9291139,mledford,53244,2,579547,2008-07-23T13:08:56Z
9291140,mledford,53244,2,579547,2008-07-23T13:08:27Z
9291144,afonit,3327134,6,37128851,2016-02-10T16:45:14Z
9291151,bot-mode,451693,2,14855042,2013-01-31T03:43:22Z
9291152,afonit,3327134,3,37030798,2016-02-05T22:34:14Z
9291154,DKNOTT,1149057,5,16268954,2013-05-24T17:35:02Z
9291159,bot-mode,451693,2,14855042,2013-01-31T03:43:23Z
9291162,bot-mode,451693,2,14855042,2013-01-31T03:43:23Z
9291163,bot-mode,451693,2,14855042,2013-01-31T03:43:23Z
9291164,RoadGeek_MD99,475877,3,28396688,2015-01-25T15:19:28Z
9291165,bot-mode,451693,2,14855042,2013-01-31T03:43:23Z
9291167,bot-mode,451693,3,14855042,2013-01-31T03:43:23Z
